Logging to savedate/CartPole-v0dqn2001071457/
episode_Q_value:214     	episode_loss:3.89    	episode_reward:52      	episodes:244	mean 100 episode reward:24.6    	step_used:52	steps:5958	
episode_Q_value:85.4    	episode_loss:1.78    	episode_reward:21      	episodes:245	mean 100 episode reward:24.9    	step_used:21	steps:5979	
episode_Q_value:136     	episode_loss:4.72    	episode_reward:33      	episodes:246	mean 100 episode reward:24.7    	step_used:33	steps:6012	
episode_Q_value:99.6    	episode_loss:3.18    	episode_reward:23      	episodes:247	mean 100 episode reward:24.7    	step_used:23	steps:6035	
episode_Q_value:102     	episode_loss:1.91    	episode_reward:22      	episodes:248	mean 100 episode reward:24.7    	step_used:22	steps:6057	
episode_Q_value:56.4    	episode_loss:1.97    	episode_reward:13      	episodes:249	mean 100 episode reward:24.8    	step_used:13	steps:6070	
episode_Q_value:150     	episode_loss:3.3     	episode_reward:32      	episodes:250	mean 100 episode reward:24.7    	step_used:32	steps:6102	
episode_Q_value:76.9    	episode_loss:1.32    	episode_reward:17      	episodes:251	mean 100 episode reward:24.9    	step_used:17	steps:6119	
episode_Q_value:219     	episode_loss:5.13    	episode_reward:48      	episodes:252	mean 100 episode reward:24.9    	step_used:48	steps:6167	
episode_Q_value:144     	episode_loss:3.67    	episode_reward:31      	episodes:253	mean 100 episode reward:25.3    	step_used:31	steps:6198	
episode_Q_value:63.1    	episode_loss:1.1     	episode_reward:14      	episodes:254	mean 100 episode reward:25.4    	step_used:14	steps:6212	
episode_Q_value:60.6    	episode_loss:1.01    	episode_reward:14      	episodes:255	mean 100 episode reward:25.4    	step_used:14	steps:6226	
episode_Q_value:78.8    	episode_loss:1.84    	episode_reward:18      	episodes:256	mean 100 episode reward:25.4    	step_used:18	steps:6244	
episode_Q_value:38      	episode_loss:0.783   	episode_reward:9       	episodes:257	mean 100 episode reward:25.2    	step_used:9	steps:6253	
episode_Q_value:76.6    	episode_loss:1.32    	episode_reward:17      	episodes:258	mean 100 episode reward:25      	step_used:17	steps:6270	
episode_Q_value:79      	episode_loss:1.25    	episode_reward:17      	episodes:259	mean 100 episode reward:25      	step_used:17	steps:6287	
episode_Q_value:170     	episode_loss:3.55    	episode_reward:36      	episodes:260	mean 100 episode reward:25      	step_used:36	steps:6323	
episode_Q_value:168     	episode_loss:3.09    	episode_reward:36      	episodes:261	mean 100 episode reward:25.1    	step_used:36	steps:6359	
episode_Q_value:72.2    	episode_loss:1.51    	episode_reward:16      	episodes:262	mean 100 episode reward:25.4    	step_used:16	steps:6375	
episode_Q_value:75.7    	episode_loss:2.44    	episode_reward:17      	episodes:263	mean 100 episode reward:25.3    	step_used:17	steps:6392	
episode_Q_value:111     	episode_loss:2.97    	episode_reward:24      	episodes:264	mean 100 episode reward:25.2    	step_used:24	steps:6416	
episode_Q_value:119     	episode_loss:2.46    	episode_reward:27      	episodes:265	mean 100 episode reward:24.9    	step_used:27	steps:6443	
episode_Q_value:57.8    	episode_loss:1.12    	episode_reward:13      	episodes:266	mean 100 episode reward:25      	step_used:13	steps:6456	
episode_Q_value:135     	episode_loss:3.21    	episode_reward:29      	episodes:267	mean 100 episode reward:24.9    	step_used:29	steps:6485	
episode_Q_value:55.9    	episode_loss:0.637   	episode_reward:13      	episodes:268	mean 100 episode reward:25      	step_used:13	steps:6498	
episode_Q_value:180     	episode_loss:3.95    	episode_reward:38      	episodes:269	mean 100 episode reward:25      	step_used:38	steps:6536	
episode_Q_value:197     	episode_loss:4.4     	episode_reward:42      	episodes:270	mean 100 episode reward:25.1    	step_used:42	steps:6578	
episode_Q_value:56      	episode_loss:1.49    	episode_reward:13      	episodes:271	mean 100 episode reward:25.3    	step_used:13	steps:6591	
episode_Q_value:148     	episode_loss:3.05    	episode_reward:32      	episodes:272	mean 100 episode reward:25.3    	step_used:32	steps:6623	
episode_Q_value:111     	episode_loss:3       	episode_reward:24      	episodes:273	mean 100 episode reward:25.5    	step_used:24	steps:6647	
episode_Q_value:89.9    	episode_loss:2.63    	episode_reward:20      	episodes:274	mean 100 episode reward:25.6    	step_used:20	steps:6667	
episode_Q_value:255     	episode_loss:6.52    	episode_reward:54      	episodes:275	mean 100 episode reward:25.6    	step_used:54	steps:6721	
episode_Q_value:160     	episode_loss:3.85    	episode_reward:34      	episodes:276	mean 100 episode reward:25.9    	step_used:34	steps:6755	
episode_Q_value:94.7    	episode_loss:3.14    	episode_reward:21      	episodes:277	mean 100 episode reward:25.4    	step_used:21	steps:6776	
episode_Q_value:197     	episode_loss:4.76    	episode_reward:42      	episodes:278	mean 100 episode reward:25.3    	step_used:42	steps:6818	
episode_Q_value:195     	episode_loss:3.93    	episode_reward:42      	episodes:279	mean 100 episode reward:25.4    	step_used:42	steps:6860	
episode_Q_value:103     	episode_loss:1.09    	episode_reward:23      	episodes:280	mean 100 episode reward:25.6    	step_used:23	steps:6883	
episode_Q_value:145     	episode_loss:3.65    	episode_reward:31      	episodes:281	mean 100 episode reward:25.6    	step_used:31	steps:6914	
episode_Q_value:121     	episode_loss:2.3     	episode_reward:26      	episodes:282	mean 100 episode reward:25      	step_used:26	steps:6940	
episode_Q_value:131     	episode_loss:1.95    	episode_reward:28      	episodes:283	mean 100 episode reward:25.1    	step_used:28	steps:6968	
episode_Q_value:193     	episode_loss:4.5     	episode_reward:41      	episodes:284	mean 100 episode reward:25.2    	step_used:41	steps:7009	
episode_Q_value:202     	episode_loss:5.75    	episode_reward:40      	episodes:285	mean 100 episode reward:25.5    	step_used:40	steps:7049	
episode_Q_value:194     	episode_loss:4.47    	episode_reward:37      	episodes:286	mean 100 episode reward:25.6    	step_used:37	steps:7086	
episode_Q_value:138     	episode_loss:3.68    	episode_reward:28      	episodes:287	mean 100 episode reward:25.7    	step_used:28	steps:7114	
episode_Q_value:84.8    	episode_loss:1.39    	episode_reward:17      	episodes:288	mean 100 episode reward:25.7    	step_used:17	steps:7131	
episode_Q_value:59.5    	episode_loss:1.3     	episode_reward:12      	episodes:289	mean 100 episode reward:25.7    	step_used:12	steps:7143	
episode_Q_value:204     	episode_loss:4.92    	episode_reward:39      	episodes:290	mean 100 episode reward:25.8    	step_used:39	steps:7182	
episode_Q_value:81.6    	episode_loss:2.53    	episode_reward:16      	episodes:291	mean 100 episode reward:25.9    	step_used:16	steps:7198	
episode_Q_value:104     	episode_loss:2.45    	episode_reward:20      	episodes:292	mean 100 episode reward:25.7    	step_used:20	steps:7218	
episode_Q_value:123     	episode_loss:3.64    	episode_reward:24      	episodes:293	mean 100 episode reward:25.2    	step_used:24	steps:7242	
episode_Q_value:146     	episode_loss:3.17    	episode_reward:28      	episodes:294	mean 100 episode reward:25.2    	step_used:28	steps:7270	
episode_Q_value:115     	episode_loss:2.65    	episode_reward:22      	episodes:295	mean 100 episode reward:24.8    	step_used:22	steps:7292	
episode_Q_value:90.9    	episode_loss:2.59    	episode_reward:18      	episodes:296	mean 100 episode reward:25      	step_used:18	steps:7310	
episode_Q_value:96      	episode_loss:2.01    	episode_reward:19      	episodes:297	mean 100 episode reward:25      	step_used:19	steps:7329	
episode_Q_value:205     	episode_loss:5.41    	episode_reward:40      	episodes:298	mean 100 episode reward:25      	step_used:40	steps:7369	
episode_Q_value:64.6    	episode_loss:1.3     	episode_reward:13      	episodes:299	mean 100 episode reward:25.1    	step_used:13	steps:7382	
episode_Q_value:102     	episode_loss:2.13    	episode_reward:20      	episodes:300	mean 100 episode reward:25.1    	step_used:20	steps:7402	
episode_Q_value:158     	episode_loss:3.86    	episode_reward:30      	episodes:301	mean 100 episode reward:25.1    	step_used:30	steps:7432	
episode_Q_value:147     	episode_loss:4       	episode_reward:28      	episodes:302	mean 100 episode reward:25.2    	step_used:28	steps:7460	
episode_Q_value:224     	episode_loss:5.63    	episode_reward:43      	episodes:303	mean 100 episode reward:25.3    	step_used:43	steps:7503	
episode_Q_value:289     	episode_loss:6.58    	episode_reward:56      	episodes:304	mean 100 episode reward:25.5    	step_used:56	steps:7559	
episode_Q_value:115     	episode_loss:3.23    	episode_reward:22      	episodes:305	mean 100 episode reward:26      	step_used:22	steps:7581	
episode_Q_value:79.4    	episode_loss:1.87    	episode_reward:16      	episodes:306	mean 100 episode reward:26      	step_used:16	steps:7597	
episode_Q_value:337     	episode_loss:7.25    	episode_reward:64      	episodes:307	mean 100 episode reward:25.9    	step_used:64	steps:7661	
episode_Q_value:48.3    	episode_loss:0.768   	episode_reward:10      	episodes:308	mean 100 episode reward:26.4    	step_used:10	steps:7671	
episode_Q_value:77.2    	episode_loss:1.33    	episode_reward:15      	episodes:309	mean 100 episode reward:26.4    	step_used:15	steps:7686	
episode_Q_value:102     	episode_loss:3.17    	episode_reward:20      	episodes:310	mean 100 episode reward:26.4    	step_used:20	steps:7706	
episode_Q_value:151     	episode_loss:3.05    	episode_reward:29      	episodes:311	mean 100 episode reward:26.3    	step_used:29	steps:7735	
episode_Q_value:54.7    	episode_loss:1.38    	episode_reward:11      	episodes:312	mean 100 episode reward:26.5    	step_used:11	steps:7746	
episode_Q_value:160     	episode_loss:3.41    	episode_reward:31      	episodes:313	mean 100 episode reward:26.4    	step_used:31	steps:7777	
episode_Q_value:277     	episode_loss:7.66    	episode_reward:53      	episodes:314	mean 100 episode reward:26.5    	step_used:53	steps:7830	
episode_Q_value:107     	episode_loss:1.84    	episode_reward:21      	episodes:315	mean 100 episode reward:26.7    	step_used:21	steps:7851	
episode_Q_value:129     	episode_loss:3.18    	episode_reward:25      	episodes:316	mean 100 episode reward:26.7    	step_used:25	steps:7876	
episode_Q_value:235     	episode_loss:5.13    	episode_reward:45      	episodes:317	mean 100 episode reward:26.8    	step_used:45	steps:7921	
episode_Q_value:76.9    	episode_loss:1.86    	episode_reward:16      	episodes:318	mean 100 episode reward:26.8    	step_used:16	steps:7937	
episode_Q_value:241     	episode_loss:6.22    	episode_reward:46      	episodes:319	mean 100 episode reward:26.6    	step_used:46	steps:7983	
episode_Q_value:75.8    	episode_loss:2.12    	episode_reward:15      	episodes:320	mean 100 episode reward:26.9    	step_used:15	steps:7998	
episode_Q_value:54.8    	episode_loss:1.3     	episode_reward:11      	episodes:321	mean 100 episode reward:26.7    	step_used:11	steps:8009	
episode_Q_value:98.2    	episode_loss:2.66    	episode_reward:18      	episodes:322	mean 100 episode reward:26.7    	step_used:18	steps:8027	
episode_Q_value:71.1    	episode_loss:1.77    	episode_reward:13      	episodes:323	mean 100 episode reward:26.6    	step_used:13	steps:8040	
episode_Q_value:355     	episode_loss:9.47    	episode_reward:63      	episodes:324	mean 100 episode reward:26.6    	step_used:63	steps:8103	
episode_Q_value:60.9    	episode_loss:1.23    	episode_reward:12      	episodes:325	mean 100 episode reward:27.1    	step_used:12	steps:8115	
episode_Q_value:220     	episode_loss:4.39    	episode_reward:39      	episodes:326	mean 100 episode reward:27      	step_used:39	steps:8154	
episode_Q_value:125     	episode_loss:3.25    	episode_reward:23      	episodes:327	mean 100 episode reward:27.2    	step_used:23	steps:8177	
episode_Q_value:69.1    	episode_loss:1.59    	episode_reward:13      	episodes:328	mean 100 episode reward:27.3    	step_used:13	steps:8190	
episode_Q_value:185     	episode_loss:4.33    	episode_reward:32      	episodes:329	mean 100 episode reward:27.1    	step_used:32	steps:8222	
episode_Q_value:68.6    	episode_loss:0.831   	episode_reward:13      	episodes:330	mean 100 episode reward:27.3    	step_used:13	steps:8235	
episode_Q_value:137     	episode_loss:2.96    	episode_reward:24      	episodes:331	mean 100 episode reward:27      	step_used:24	steps:8259	
episode_Q_value:170     	episode_loss:3.7     	episode_reward:30      	episodes:332	mean 100 episode reward:27.1    	step_used:30	steps:8289	
episode_Q_value:64.2    	episode_loss:2.75    	episode_reward:12      	episodes:333	mean 100 episode reward:27.2    	step_used:12	steps:8301	
episode_Q_value:81.7    	episode_loss:2.24    	episode_reward:15      	episodes:334	mean 100 episode reward:27.1    	step_used:15	steps:8316	
episode_Q_value:299     	episode_loss:9.07    	episode_reward:52      	episodes:335	mean 100 episode reward:26.8    	step_used:52	steps:8368	
episode_Q_value:176     	episode_loss:2.88    	episode_reward:31      	episodes:336	mean 100 episode reward:27.1    	step_used:31	steps:8399	
episode_Q_value:102     	episode_loss:2.27    	episode_reward:18      	episodes:337	mean 100 episode reward:26.9    	step_used:18	steps:8417	
episode_Q_value:84.5    	episode_loss:1.66    	episode_reward:15      	episodes:338	mean 100 episode reward:26.9    	step_used:15	steps:8432	
episode_Q_value:90.5    	episode_loss:1.78    	episode_reward:17      	episodes:339	mean 100 episode reward:26.4    	step_used:17	steps:8449	
episode_Q_value:92.4    	episode_loss:2.89    	episode_reward:17      	episodes:340	mean 100 episode reward:26.4    	step_used:17	steps:8466	
episode_Q_value:230     	episode_loss:5.65    	episode_reward:41      	episodes:341	mean 100 episode reward:26.4    	step_used:41	steps:8507	
episode_Q_value:188     	episode_loss:4.5     	episode_reward:33      	episodes:342	mean 100 episode reward:26.5    	step_used:33	steps:8540	
episode_Q_value:221     	episode_loss:5.78    	episode_reward:39      	episodes:343	mean 100 episode reward:26.7    	step_used:39	steps:8579	
episode_Q_value:120     	episode_loss:2.26    	episode_reward:22      	episodes:344	mean 100 episode reward:26.7    	step_used:22	steps:8601	
episode_Q_value:242     	episode_loss:5.21    	episode_reward:42      	episodes:345	mean 100 episode reward:26.4    	step_used:42	steps:8643	
episode_Q_value:132     	episode_loss:3.13    	episode_reward:24      	episodes:346	mean 100 episode reward:26.6    	step_used:24	steps:8667	
episode_Q_value:196     	episode_loss:4.35    	episode_reward:34      	episodes:347	mean 100 episode reward:26.6    	step_used:34	steps:8701	
episode_Q_value:171     	episode_loss:4.65    	episode_reward:30      	episodes:348	mean 100 episode reward:26.7    	step_used:30	steps:8731	
episode_Q_value:125     	episode_loss:2.21    	episode_reward:22      	episodes:349	mean 100 episode reward:26.7    	step_used:22	steps:8753	
episode_Q_value:205     	episode_loss:5.51    	episode_reward:36      	episodes:350	mean 100 episode reward:26.8    	step_used:36	steps:8789	
episode_Q_value:96.3    	episode_loss:1.92    	episode_reward:17      	episodes:351	mean 100 episode reward:26.9    	step_used:17	steps:8806	
episode_Q_value:160     	episode_loss:4.26    	episode_reward:28      	episodes:352	mean 100 episode reward:26.9    	step_used:28	steps:8834	
